EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1264,40,0.0,Travel_Rarely,896,Research & Development,2,Sarjana,Medical,1,Tinggi,Male,68,Tinggi,1,Research Scientist,Tinggi,Divorced,2345,8045,2,Y,No,14,Sangat Baik,Tinggi,80,1,8,3,Sangat Tinggi,3,1,1,2
1265,29,0.0,Travel_Rarely,1401,Research & Development,6,Di bawah perguruan tinggi,Medical,1,Sedang,Female,54,Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,3131,26342,1,Y,No,13,Sangat Baik,Rendah,80,1,10,5,Tinggi,10,8,0,8
1266,40,0.0,Travel_Rarely,658,Sales,10,Magister,Marketing,1,Rendah,Male,67,Sedang,3,Sales Executive,Sedang,Divorced,9705,20652,2,Y,No,12,Sangat Baik,Sedang,80,1,11,2,Sedang,1,0,0,0
1269,30,0.0,Travel_Rarely,317,Research & Development,2,Sarjana,Life Sciences,1,Tinggi,Female,43,Rendah,2,Manufacturing Director,Sangat Tinggi,Single,6091,24793,2,Y,No,20,Luar Biasa,Tinggi,80,0,11,2,Tinggi,5,4,0,2
1271,29,0.0,Travel_Rarely,232,Research & Development,19,Sarjana,Technical Degree,1,Sangat Tinggi,Male,34,Tinggi,2,Manufacturing Director,Sangat Tinggi,Divorced,4262,22645,4,Y,No,12,Sangat Baik,Sedang,80,2,8,2,Sangat Tinggi,3,2,1,2
1272,35,0.0,Travel_Rarely,662,Sales,1,Doktor,Marketing,1,Tinggi,Male,94,Tinggi,3,Sales Executive,Sedang,Married,7295,11439,1,Y,No,13,Sangat Baik,Rendah,80,2,10,3,Tinggi,10,8,0,6
1273,45,0.0,Travel_Rarely,1234,Sales,11,Perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,90,Tinggi,4,Manager,Sangat Tinggi,Married,17650,5404,3,Y,No,13,Sangat Baik,Sedang,80,1,26,4,Sangat Tinggi,9,3,1,1
1275,43,0.0,Travel_Frequently,1082,Research & Development,27,Sarjana,Life Sciences,1,Tinggi,Female,83,Tinggi,3,Manufacturing Director,Rendah,Married,10820,11535,8,Y,No,11,Sangat Baik,Tinggi,80,1,18,1,Tinggi,8,7,0,1
1277,47,0.0,Travel_Rarely,359,Research & Development,2,Magister,Medical,1,Rendah,Female,82,Tinggi,4,Research Director,Tinggi,Married,17169,26703,3,Y,No,19,Sangat Baik,Sedang,80,2,26,2,Sangat Tinggi,20,17,5,6
1278,51,0.0,Travel_Rarely,1405,Research & Development,11,Perguruan tinggi,Technical Degree,1,Sangat Tinggi,Female,82,Sedang,4,Manufacturing Director,Sedang,Single,13142,24439,3,Y,No,16,Sangat Baik,Sedang,80,0,29,1,Sedang,5,2,0,3
1279,46,0.0,Travel_Rarely,566,Research & Development,7,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,75,Tinggi,3,Manufacturing Director,Tinggi,Divorced,10845,24208,6,Y,No,13,Sangat Baik,Sedang,80,1,13,3,Tinggi,8,7,0,7
1280,44,1.0,Travel_Rarely,1376,Human Resources,1,Perguruan tinggi,Medical,1,Sedang,Male,91,Sedang,3,Human Resources,Rendah,Married,10482,2326,9,Y,No,14,Sangat Baik,Sangat Tinggi,80,1,24,1,Tinggi,20,6,3,6
1281,29,0.0,Travel_Rarely,694,Research & Development,1,Sarjana,Life Sciences,1,Sangat Tinggi,Female,87,Sedang,4,Research Director,Sangat Tinggi,Divorced,16124,3423,3,Y,No,14,Sangat Baik,Sedang,80,2,9,2,Sedang,7,7,1,7
1282,46,0.0,Travel_Rarely,526,Sales,1,Perguruan tinggi,Marketing,1,Sedang,Female,92,Tinggi,3,Sales Executive,Rendah,Divorced,10453,2137,1,Y,No,25,Luar Biasa,Tinggi,80,3,24,2,Tinggi,24,13,15,7
1285,29,1.0,Travel_Rarely,341,Sales,1,Sarjana,Medical,1,Sedang,Female,48,Sedang,1,Sales Representative,Tinggi,Divorced,2800,23522,6,Y,Yes,19,Sangat Baik,Tinggi,80,3,5,3,Tinggi,3,2,0,2
1286,40,0.0,Travel_Rarely,759,Sales,2,Perguruan tinggi,Marketing,1,Sangat Tinggi,Female,46,Tinggi,2,Sales Executive,Sedang,Divorced,5715,22553,7,Y,No,12,Sangat Baik,Tinggi,80,2,8,5,Tinggi,5,4,1,3
1287,30,1.0,Travel_Frequently,334,Sales,26,Magister,Marketing,1,Tinggi,Female,52,Sedang,2,Sales Executive,Rendah,Single,6696,22967,5,Y,No,15,Sangat Baik,Tinggi,80,0,9,5,Sedang,6,3,0,1
1288,42,0.0,Travel_Rarely,932,Research & Development,1,Perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,43,Sedang,2,Manufacturing Director,Sangat Tinggi,Married,6062,4051,9,Y,Yes,13,Sangat Baik,Sangat Tinggi,80,1,8,4,Tinggi,4,3,0,2
1289,41,0.0,Non-Travel,509,Research & Development,2,Magister,Other,1,Rendah,Female,62,Sedang,2,Healthcare Representative,Tinggi,Single,6811,2112,2,Y,Yes,17,Sangat Baik,Rendah,80,0,10,3,Tinggi,8,7,0,7
1291,42,0.0,Non-Travel,495,Research & Development,2,Di bawah perguruan tinggi,Life Sciences,1,Tinggi,Male,37,Tinggi,4,Manager,Tinggi,Married,17861,26582,0,Y,Yes,13,Sangat Baik,Sangat Tinggi,80,0,21,3,Sedang,20,8,2,10
1292,25,0.0,Travel_Rarely,622,Sales,13,Di bawah perguruan tinggi,Medical,1,Sedang,Male,40,Tinggi,1,Sales Representative,Tinggi,Married,2096,26376,1,Y,No,11,Sangat Baik,Tinggi,80,0,7,1,Tinggi,7,4,0,6
1297,31,1.0,Travel_Rarely,1365,Sales,13,Magister,Medical,1,Sedang,Male,46,Tinggi,2,Sales Executive,Rendah,Divorced,4233,11512,2,Y,No,17,Sangat Baik,Tinggi,80,0,9,2,Rendah,3,1,1,2
1299,41,0.0,Travel_Rarely,483,Research & Development,6,Sarjana,Medical,1,Sangat Tinggi,Male,95,Sedang,2,Manufacturing Director,Sedang,Single,6032,10110,6,Y,Yes,15,Sangat Baik,Sangat Tinggi,80,0,8,3,Tinggi,5,4,1,2
1300,36,0.0,Travel_Rarely,429,Research & Development,2,Magister,Life Sciences,1,Tinggi,Female,53,Tinggi,2,Manufacturing Director,Sedang,Single,5410,2323,9,Y,Yes,11,Sangat Baik,Sangat Tinggi,80,0,18,2,Tinggi,16,14,5,12
1301,38,0.0,Travel_Frequently,471,Research & Development,12,Sarjana,Life Sciences,1,Rendah,Male,45,Sedang,2,Healthcare Representative,Rendah,Divorced,6288,4284,2,Y,No,15,Sangat Baik,Tinggi,80,1,13,3,Sedang,4,3,1,2
1302,35,0.0,Travel_Rarely,1258,Research & Development,1,Magister,Life Sciences,1,Sangat Tinggi,Female,40,Sangat Tinggi,1,Research Scientist,Tinggi,Single,2506,13301,3,Y,No,13,Sangat Baik,Tinggi,80,0,7,0,Tinggi,2,2,2,2
1303,45,0.0,Non-Travel,1050,Sales,9,Magister,Life Sciences,1,Sedang,Female,65,Sedang,2,Sales Executive,Tinggi,Married,5593,17970,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,15,2,Tinggi,15,10,4,12
1304,47,0.0,Travel_Frequently,217,Sales,3,Sarjana,Medical,1,Sangat Tinggi,Female,49,Tinggi,4,Sales Executive,Tinggi,Divorced,13770,10225,9,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,2,28,2,Sedang,22,2,11,13
1305,56,0.0,Travel_Rarely,718,Research & Development,4,Magister,Technical Degree,1,Sangat Tinggi,Female,92,Tinggi,5,Manager,Rendah,Divorced,19943,18575,4,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,28,2,Tinggi,5,2,4,2
1307,59,0.0,Non-Travel,1420,Human Resources,2,Magister,Human Resources,1,Tinggi,Female,32,Sedang,5,Manager,Sangat Tinggi,Married,18844,21922,9,Y,No,21,Luar Biasa,Sangat Tinggi,80,1,30,3,Tinggi,3,2,2,2
1308,28,1.0,Travel_Rarely,654,Research & Development,1,Perguruan tinggi,Life Sciences,1,Rendah,Female,67,Rendah,1,Research Scientist,Sedang,Single,2216,3872,7,Y,Yes,13,Sangat Baik,Sangat Tinggi,80,0,10,4,Tinggi,7,7,3,7
1309,50,1.0,Travel_Frequently,959,Sales,1,Magister,Other,1,Sangat Tinggi,Male,81,Tinggi,2,Sales Executive,Tinggi,Single,4728,17251,3,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,0,5,4,Tinggi,0,0,0,0
1310,30,0.0,Travel_Rarely,946,Research & Development,2,Sarjana,Medical,1,Tinggi,Female,52,Sedang,2,Manufacturing Director,Sangat Tinggi,Single,6877,20234,5,Y,Yes,24,Luar Biasa,Sedang,80,0,12,4,Sedang,0,0,0,0
1311,30,0.0,Travel_Rarely,125,Research & Development,9,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,83,Sedang,1,Laboratory Technician,Tinggi,Single,2206,16117,1,Y,No,13,Sangat Baik,Rendah,80,0,10,5,Tinggi,10,0,1,8
1313,21,0.0,Non-Travel,895,Sales,9,Perguruan tinggi,Medical,1,Rendah,Male,39,Tinggi,1,Sales Representative,Sangat Tinggi,Single,2610,2851,1,Y,No,24,Luar Biasa,Tinggi,80,0,3,3,Sedang,3,2,2,2
1314,35,1.0,Travel_Rarely,622,Research & Development,14,Magister,Other,1,Tinggi,Male,39,Sedang,1,Laboratory Technician,Sedang,Divorced,3743,10074,1,Y,Yes,24,Luar Biasa,Sangat Tinggi,80,1,5,2,Rendah,4,2,0,2
1315,40,0.0,Travel_Rarely,1171,Research & Development,10,Magister,Life Sciences,1,Sangat Tinggi,Female,46,Sangat Tinggi,1,Laboratory Technician,Tinggi,Married,2213,22495,3,Y,Yes,13,Sangat Baik,Tinggi,80,1,10,3,Tinggi,7,7,1,7
1317,56,0.0,Travel_Rarely,832,Research & Development,9,Sarjana,Medical,1,Tinggi,Male,81,Tinggi,4,Healthcare Representative,Sangat Tinggi,Married,11103,20420,7,Y,No,11,Sangat Baik,Tinggi,80,0,30,1,Sedang,10,7,1,1
1319,46,0.0,Travel_Rarely,1450,Research & Development,15,Perguruan tinggi,Life Sciences,1,Sangat Tinggi,Male,52,Tinggi,5,Research Director,Sedang,Married,19081,10849,5,Y,No,11,Sangat Baik,Rendah,80,1,25,2,Tinggi,4,2,0,3
1320,40,0.0,Travel_Rarely,905,Research & Development,19,Perguruan tinggi,Medical,1,Tinggi,Male,99,Tinggi,2,Laboratory Technician,Sangat Tinggi,Married,2741,16523,8,Y,Yes,15,Sangat Baik,Tinggi,80,1,15,2,Sangat Tinggi,7,2,3,7
1321,46,0.0,Travel_Rarely,945,Human Resources,5,Perguruan tinggi,Medical,1,Sedang,Male,80,Tinggi,2,Human Resources,Sedang,Divorced,5021,10425,8,Y,Yes,22,Luar Biasa,Sangat Tinggi,80,1,16,2,Tinggi,4,2,0,2
1322,35,0.0,Travel_Rarely,776,Sales,1,Magister,Marketing,1,Tinggi,Male,32,Sedang,2,Sales Executive,Rendah,Single,4312,23016,0,Y,No,14,Sangat Baik,Sedang,80,0,16,2,Tinggi,15,13,2,8
1323,40,0.0,Travel_Frequently,593,Research & Development,9,Magister,Medical,1,Sedang,Female,88,Tinggi,3,Research Director,Tinggi,Single,13499,13782,9,Y,No,17,Sangat Baik,Tinggi,80,0,20,3,Sedang,18,7,2,13
1324,36,0.0,Non-Travel,427,Research & Development,8,Sarjana,Life Sciences,1,Rendah,Female,63,Sangat Tinggi,3,Research Director,Rendah,Married,11713,20335,9,Y,No,14,Sangat Baik,Rendah,80,1,10,2,Tinggi,8,7,0,5
1325,43,0.0,Travel_Rarely,930,Research & Development,6,Sarjana,Medical,1,Rendah,Female,73,Sedang,2,Research Scientist,Tinggi,Single,4081,20003,1,Y,Yes,14,Sangat Baik,Rendah,80,0,20,3,Rendah,20,7,1,8
1326,31,0.0,Travel_Frequently,444,Sales,5,Sarjana,Marketing,1,Sangat Tinggi,Female,84,Tinggi,1,Sales Representative,Sedang,Divorced,2789,3909,1,Y,No,11,Sangat Baik,Tinggi,80,1,2,5,Sedang,2,2,2,2
1327,36,0.0,Travel_Rarely,1041,Human Resources,13,Sarjana,Human Resources,1,Tinggi,Male,36,Tinggi,1,Human Resources,Sedang,Married,2143,25527,4,Y,No,13,Sangat Baik,Sedang,80,1,8,2,Tinggi,5,2,0,4
1328,36,0.0,Travel_Rarely,363,Research & Development,1,Sarjana,Technical Degree,1,Tinggi,Female,77,Rendah,3,Manufacturing Director,Rendah,Divorced,10252,4235,2,Y,Yes,21,Luar Biasa,Tinggi,80,1,17,2,Tinggi,7,7,7,7
1329,45,0.0,Travel_Rarely,954,Sales,2,Perguruan tinggi,Technical Degree,1,Sedang,Male,46,Rendah,2,Sales Representative,Tinggi,Single,6632,12388,0,Y,No,13,Sangat Baik,Rendah,80,0,9,3,Tinggi,8,7,3,1
1330,27,0.0,Non-Travel,1450,Research & Development,3,Sarjana,Medical,1,Tinggi,Male,79,Sedang,1,Research Scientist,Tinggi,Divorced,2566,25326,1,Y,Yes,15,Sangat Baik,Sangat Tinggi,80,1,1,2,Sedang,1,1,0,1
1331,51,0.0,Travel_Rarely,684,Research & Development,6,Sarjana,Life Sciences,1,Rendah,Male,51,Tinggi,5,Research Director,Tinggi,Single,19537,6462,7,Y,No,13,Sangat Baik,Tinggi,80,0,23,5,Tinggi,20,18,15,15
1332,53,0.0,Travel_Frequently,124,Sales,2,Sarjana,Marketing,1,Tinggi,Female,38,Sedang,3,Sales Executive,Sedang,Married,7525,23537,2,Y,No,12,Sangat Baik,Rendah,80,1,30,2,Tinggi,15,7,6,12
1333,31,1.0,Travel_Frequently,534,Research & Development,20,Sarjana,Life Sciences,1,Rendah,Male,66,Tinggi,3,Healthcare Representative,Tinggi,Married,9824,22908,3,Y,No,12,Sangat Baik,Rendah,80,0,12,2,Tinggi,1,0,0,0
1334,35,0.0,Travel_Rarely,1343,Research & Development,27,Di bawah perguruan tinggi,Medical,1,Tinggi,Female,53,Sedang,1,Research Scientist,Rendah,Single,2559,17852,1,Y,No,11,Sangat Baik,Sangat Tinggi,80,0,6,3,Sedang,6,5,1,1
1335,27,0.0,Travel_Rarely,1377,Research & Development,11,Di bawah perguruan tinggi,Life Sciences,1,Sedang,Male,91,Tinggi,1,Laboratory Technician,Rendah,Married,2099,7679,0,Y,No,14,Sangat Baik,Sedang,80,0,6,3,Sangat Tinggi,5,0,1,4
1336,27,0.0,Travel_Rarely,1469,Research & Development,1,Perguruan tinggi,Medical,1,Sangat Tinggi,Male,82,Tinggi,1,Laboratory Technician,Sedang,Divorced,3816,17881,1,Y,No,11,Sangat Baik,Sedang,80,1,5,2,Tinggi,5,2,0,4
1337,34,0.0,Travel_Rarely,470,Research & Development,2,Magister,Life Sciences,1,Sangat Tinggi,Male,84,Sedang,2,Manufacturing Director,Rendah,Married,5957,23687,6,Y,No,13,Sangat Baik,Sedang,80,1,13,3,Tinggi,11,9,5,9
1339,24,0.0,Travel_Rarely,1353,Sales,3,Perguruan tinggi,Other,1,Rendah,Female,33,Tinggi,2,Sales Executive,Tinggi,Married,4999,17519,0,Y,No,21,Luar Biasa,Rendah,80,1,4,2,Sedang,3,2,0,2
1342,38,0.0,Travel_Frequently,693,Research & Development,7,Sarjana,Life Sciences,1,Sangat Tinggi,Male,57,Sangat Tinggi,1,Research Scientist,Tinggi,Divorced,2610,15748,1,Y,No,11,Sangat Baik,Sangat Tinggi,80,3,4,2,Tinggi,4,2,0,3
1344,41,0.0,Non-Travel,256,Sales,10,Perguruan tinggi,Medical,1,Tinggi,Male,40,Rendah,2,Sales Executive,Sedang,Single,6151,22074,1,Y,No,13,Sangat Baik,Rendah,80,0,19,4,Tinggi,19,2,11,9
1345,46,0.0,Travel_Rarely,488,Sales,2,Sarjana,Technical Degree,1,Tinggi,Female,75,Rendah,4,Manager,Sedang,Married,16872,14977,3,Y,Yes,12,Sangat Baik,Sedang,80,1,28,2,Sedang,7,7,7,7
1347,30,0.0,Travel_Rarely,1082,Sales,12,Sarjana,Technical Degree,1,Sedang,Female,83,Tinggi,2,Sales Executive,Tinggi,Single,6577,19558,0,Y,No,11,Sangat Baik,Sedang,80,0,6,6,Tinggi,5,4,4,4
1348,46,0.0,Travel_Rarely,430,Research & Development,1,Magister,Medical,1,Sangat Tinggi,Male,40,Tinggi,5,Research Director,Sangat Tinggi,Divorced,19627,21445,9,Y,No,17,Sangat Baik,Sangat Tinggi,80,2,23,0,Tinggi,2,2,2,2
1350,27,0.0,Travel_Rarely,975,Research & Development,7,Sarjana,Medical,1,Sangat Tinggi,Female,55,Sedang,2,Healthcare Representative,Rendah,Single,6811,23398,8,Y,No,19,Sangat Baik,Rendah,80,0,9,2,Rendah,7,6,0,7
1351,32,0.0,Travel_Frequently,1316,Research & Development,2,Perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,38,Tinggi,2,Research Scientist,Tinggi,Single,4998,2338,4,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,0,10,2,Tinggi,8,7,0,7
1353,41,0.0,Travel_Rarely,896,Sales,6,Sarjana,Life Sciences,1,Sangat Tinggi,Female,75,Tinggi,3,Manager,Sangat Tinggi,Single,13591,14674,3,Y,Yes,18,Sangat Baik,Tinggi,80,0,16,3,Tinggi,1,0,0,0
1354,21,1.0,Travel_Frequently,756,Sales,1,Di bawah perguruan tinggi,Technical Degree,1,Rendah,Female,99,Sedang,1,Sales Representative,Sedang,Single,2174,9150,1,Y,Yes,11,Sangat Baik,Tinggi,80,0,3,3,Tinggi,3,2,1,2
1355,34,0.0,Travel_Frequently,560,Research & Development,1,Magister,Other,1,Sangat Tinggi,Male,91,Tinggi,1,Research Scientist,Rendah,Divorced,2996,20284,5,Y,No,14,Sangat Baik,Tinggi,80,2,10,2,Tinggi,4,3,1,3
1356,36,0.0,Travel_Frequently,566,Research & Development,18,Magister,Life Sciences,1,Tinggi,Male,81,Sangat Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,3688,7122,4,Y,No,18,Sangat Baik,Sangat Tinggi,80,2,4,2,Tinggi,1,0,0,0
1357,34,0.0,Travel_Frequently,303,Sales,2,Magister,Marketing,1,Tinggi,Female,75,Tinggi,1,Sales Representative,Tinggi,Married,2231,11314,6,Y,No,18,Sangat Baik,Sangat Tinggi,80,1,6,3,Tinggi,4,3,1,2
1359,26,1.0,Travel_Rarely,1357,Research & Development,25,Sarjana,Life Sciences,1,Rendah,Male,48,Rendah,1,Laboratory Technician,Tinggi,Single,2293,10558,1,Y,No,12,Sangat Baik,Tinggi,80,0,1,2,Sedang,1,0,0,1
1361,48,0.0,Travel_Rarely,969,Research & Development,2,Perguruan tinggi,Technical Degree,1,Sangat Tinggi,Male,76,Sangat Tinggi,1,Laboratory Technician,Sedang,Single,2559,16620,5,Y,No,11,Sangat Baik,Tinggi,80,0,7,4,Sedang,1,0,0,0
1362,53,0.0,Travel_Rarely,1084,Research & Development,13,Perguruan tinggi,Medical,1,Sangat Tinggi,Female,57,Sangat Tinggi,2,Manufacturing Director,Rendah,Divorced,4450,26250,1,Y,No,11,Sangat Baik,Tinggi,80,2,5,3,Tinggi,4,2,1,3
1363,39,0.0,Travel_Rarely,1498,Sales,21,Magister,Life Sciences,1,Rendah,Male,44,Sedang,2,Sales Executive,Sangat Tinggi,Married,6120,3567,3,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,2,8,2,Sangat Tinggi,5,4,1,4
1368,31,0.0,Travel_Rarely,326,Sales,8,Perguruan tinggi,Life Sciences,1,Rendah,Male,31,Tinggi,3,Sales Executive,Sangat Tinggi,Divorced,10793,8386,1,Y,No,18,Sangat Baik,Rendah,80,1,13,5,Tinggi,13,7,9,9
1369,27,0.0,Travel_Frequently,793,Sales,2,Di bawah perguruan tinggi,Life Sciences,1,Sangat Tinggi,Male,43,Rendah,2,Sales Executive,Sangat Tinggi,Single,5071,20392,3,Y,No,20,Luar Biasa,Sedang,80,0,8,3,Tinggi,6,2,0,0
1370,45,0.0,Travel_Rarely,930,Sales,9,Sarjana,Marketing,1,Sangat Tinggi,Male,74,Tinggi,3,Sales Executive,Rendah,Divorced,10761,19239,4,Y,Yes,12,Sangat Baik,Tinggi,80,1,18,2,Tinggi,5,4,0,2
1371,32,0.0,Travel_Frequently,1311,Research & Development,7,Sarjana,Life Sciences,1,Sedang,Male,100,Sangat Tinggi,1,Laboratory Technician,Sedang,Married,2794,26062,1,Y,No,20,Luar Biasa,Tinggi,80,0,5,3,Rendah,5,1,0,3
1372,56,0.0,Travel_Rarely,1400,Research & Development,7,Sarjana,Life Sciences,1,Sangat Tinggi,Male,49,Rendah,3,Manufacturing Director,Sangat Tinggi,Single,7260,21698,4,Y,No,11,Sangat Baik,Rendah,80,0,37,3,Sedang,6,4,0,2
1373,51,0.0,Travel_Rarely,1169,Research & Development,7,Magister,Medical,1,Sedang,Male,34,Sedang,2,Manufacturing Director,Tinggi,Married,6132,13983,2,Y,No,17,Sangat Baik,Tinggi,80,0,10,2,Tinggi,1,0,0,0
1374,50,0.0,Travel_Rarely,691,Research & Development,2,Sarjana,Medical,1,Tinggi,Male,64,Tinggi,4,Research Director,Tinggi,Married,17639,6881,5,Y,No,16,Sangat Baik,Sangat Tinggi,80,0,30,3,Tinggi,4,3,0,3
1375,28,0.0,Travel_Rarely,950,Research & Development,3,Sarjana,Medical,1,Sangat Tinggi,Female,93,Tinggi,3,Manufacturing Director,Sedang,Divorced,7655,8039,0,Y,No,17,Sangat Baik,Sedang,80,3,10,3,Sedang,9,7,1,7
1376,33,1.0,Travel_Frequently,827,Research & Development,29,Magister,Medical,1,Rendah,Female,54,Sedang,2,Research Scientist,Tinggi,Single,4508,3129,1,Y,No,22,Luar Biasa,Sedang,80,0,14,4,Tinggi,13,7,3,8
1377,29,1.0,Travel_Rarely,906,Research & Development,10,Sarjana,Life Sciences,1,Sangat Tinggi,Female,92,Sedang,1,Research Scientist,Rendah,Single,2404,11479,6,Y,Yes,20,Luar Biasa,Tinggi,80,0,3,5,Tinggi,0,0,0,0
1378,41,0.0,Travel_Rarely,549,Research & Development,7,Perguruan tinggi,Medical,1,Sangat Tinggi,Female,42,Tinggi,2,Manufacturing Director,Tinggi,Single,5003,23371,6,Y,No,14,Sangat Baik,Sedang,80,0,8,6,Tinggi,2,2,2,1
1379,52,1.0,Travel_Rarely,723,Research & Development,8,Magister,Medical,1,Tinggi,Male,85,Sedang,2,Research Scientist,Sedang,Married,4941,17747,2,Y,No,15,Sangat Baik,Rendah,80,0,11,3,Sedang,8,2,7,7
1380,22,1.0,Travel_Frequently,1256,Research & Development,3,Magister,Life Sciences,1,Tinggi,Male,48,Sedang,1,Research Scientist,Sangat Tinggi,Married,2853,4223,0,Y,Yes,11,Sangat Baik,Sedang,80,1,1,5,Tinggi,0,0,0,0
1382,28,0.0,Travel_Rarely,1179,Research & Development,19,Magister,Medical,1,Sangat Tinggi,Male,78,Sedang,1,Laboratory Technician,Rendah,Married,3196,12449,1,Y,No,12,Sangat Baik,Tinggi,80,3,6,2,Tinggi,6,5,3,3
1384,27,0.0,Travel_Rarely,1115,Research & Development,3,Magister,Medical,1,Rendah,Male,54,Sedang,1,Research Scientist,Sangat Tinggi,Single,2045,15174,0,Y,No,13,Sangat Baik,Sangat Tinggi,80,0,5,0,Tinggi,4,2,1,1
1385,47,0.0,Travel_Frequently,1309,Sales,4,Di bawah perguruan tinggi,Medical,1,Sedang,Male,99,Tinggi,2,Sales Representative,Tinggi,Single,2976,25751,3,Y,No,19,Sangat Baik,Rendah,80,0,5,3,Tinggi,0,0,0,0
1387,44,0.0,Non-Travel,489,Research & Development,23,Sarjana,Medical,1,Sedang,Male,67,Tinggi,2,Laboratory Technician,Sedang,Married,2042,25043,4,Y,No,12,Sangat Baik,Tinggi,80,1,17,3,Sangat Tinggi,3,2,1,2
1389,33,0.0,Travel_Rarely,931,Research & Development,14,Sarjana,Medical,1,Sangat Tinggi,Female,72,Tinggi,1,Research Scientist,Sedang,Married,2756,4673,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,8,5,Tinggi,8,7,1,6
1391,35,0.0,Travel_Rarely,819,Research & Development,2,Sarjana,Life Sciences,1,Tinggi,Male,44,Sedang,3,Manufacturing Director,Sedang,Divorced,10274,19588,2,Y,No,18,Sangat Baik,Sedang,80,1,15,2,Sangat Tinggi,7,7,6,4
1394,45,0.0,Travel_Rarely,193,Research & Development,6,Magister,Other,1,Sangat Tinggi,Male,52,Tinggi,3,Research Director,Rendah,Married,13245,15067,4,Y,Yes,14,Sangat Baik,Sedang,80,0,17,3,Sangat Tinggi,0,0,0,0
1395,35,0.0,Travel_Rarely,583,Research & Development,25,Magister,Medical,1,Tinggi,Female,57,Tinggi,3,Healthcare Representative,Tinggi,Divorced,10388,6975,1,Y,Yes,11,Sangat Baik,Tinggi,80,1,16,3,Sedang,16,10,10,1
1396,34,0.0,Travel_Rarely,1354,Research & Development,5,Sarjana,Medical,1,Tinggi,Female,45,Sedang,3,Manager,Rendah,Single,11631,5615,2,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,14,6,Tinggi,11,10,5,8
1398,24,0.0,Travel_Rarely,1476,Sales,4,Di bawah perguruan tinggi,Medical,1,Sangat Tinggi,Female,42,Tinggi,2,Sales Executive,Tinggi,Married,4162,15211,1,Y,Yes,12,Sangat Baik,Tinggi,80,2,5,3,Tinggi,5,4,0,3
1400,26,1.0,Travel_Rarely,950,Sales,4,Magister,Marketing,1,Sangat Tinggi,Male,48,Sedang,2,Sales Executive,Sangat Tinggi,Single,5828,8450,1,Y,Yes,12,Sangat Baik,Sedang,80,0,8,0,Tinggi,8,7,7,4
1401,32,0.0,Travel_Rarely,499,Sales,2,Di bawah perguruan tinggi,Marketing,1,Tinggi,Male,36,Tinggi,2,Sales Executive,Sedang,Married,4078,20497,0,Y,Yes,13,Sangat Baik,Rendah,80,3,4,3,Sedang,3,2,1,2
1402,43,0.0,Travel_Rarely,1273,Research & Development,2,Perguruan tinggi,Medical,1,Sangat Tinggi,Female,72,Sangat Tinggi,1,Research Scientist,Tinggi,Divorced,2645,21923,1,Y,No,12,Sangat Baik,Sangat Tinggi,80,2,6,3,Sedang,5,3,1,4
1403,34,0.0,Travel_Rarely,1346,Research & Development,19,Perguruan tinggi,Medical,1,Sedang,Male,93,Tinggi,1,Laboratory Technician,Sangat Tinggi,Divorced,2661,8758,0,Y,No,11,Sangat Baik,Tinggi,80,1,3,2,Tinggi,2,2,1,2
1404,37,0.0,Travel_Rarely,124,Research & Development,3,Sarjana,Other,1,Sangat Tinggi,Female,35,Tinggi,2,Healthcare Representative,Sedang,Single,4107,13848,3,Y,No,15,Sangat Baik,Rendah,80,0,8,3,Sedang,4,3,0,1
1405,32,0.0,Travel_Rarely,859,Research & Development,4,Sarjana,Life Sciences,1,Tinggi,Female,98,Sedang,2,Manufacturing Director,Tinggi,Married,6162,19124,1,Y,No,12,Sangat Baik,Tinggi,80,1,14,3,Tinggi,14,13,6,8
1406,31,0.0,Travel_Rarely,106,Human Resources,2,Sarjana,Human Resources,1,Rendah,Male,62,Sedang,2,Human Resources,Rendah,Married,6410,17822,3,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,9,1,Tinggi,2,2,1,0
